order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_risk_flag,total_complaints,avg_resolution_days,avg_compensation
o00597,c0238,parcel,2025-01-09 13:05:00,6,north,north,high,169.18,app,0,dl00863,d044,v030,h01,2025-01-09 13:40:00,2025-01-09 20:09:19.733033,ontime,16.47,2,0,3.51,14.48,1,0.0,0.0,0.0
o00598,c0621,retail,2025-10-28 22:22:00,24,riverside,ctr,medium,201.88,app,0,dl00407,d010,v068,h06,2025-10-29 01:00:00,2025-10-29 22:58:05.130431,ontime,6.92,0,0,4.04,10.86,1,0.0,0.0,0.0
o00601,c0335,retail,2025-05-23 04:16:00,6,north,south,low,49.24,phone,0,dl00313,d136,v005,h08,2025-05-23 04:56:00,2025-05-23 11:22:17.637305,ontime,17.43,2,0,3.9,12.77,1,1.0,4.0,18.1
o00602,c0257,passenger,2025-12-11 09:57:00,6,ctr,airport,medium,127.09,web,0,dl00782,d019,v030,h07,2025-12-11 11:15:00,2025-12-12 05:39:43.350189,delayed,16.3,0,0,3.47,13.54,1,1.0,1.0,0.0
o00603,c0351,parcel,2024-02-24 23:29:00,24,west,riverside,medium,66.39,app,0,dl00246,d016,v061,h05,2024-02-25 01:31:00,2024-02-25 21:51:52.790634,ontime,20.51,0,0,4.05,12.98,1,1.0,11.0,59.75
o00605,c0585,medical,2025-03-21 12:52:00,1,riverside,airport,low,47.71,web,1,dl00754,d027,v023,h03,2025-03-21 15:02:00,2025-03-21 13:30:56.020213,ontime,1.2,1,0,4.18,7.11,1,0.0,0.0,0.0
o00606,c0050,medical,2025-10-17 16:19:00,1,central,west,high,37.75,web,0,dl00521,d038,v036,h08,2025-10-17 17:03:00,nan,failed,5.35,2,0,2.51,7.1,1,0.0,0.0,0.0
o00607,c0576,parcel,2025-08-30 17:41:00,12,west,west,low,219.79,app,1,dl00113,d072,v083,h05,2025-08-30 19:15:00,2025-08-31 06:58:55.972500,ontime,7.42,0,0,2.94,15.7,1,0.0,0.0,0.0
o00609,c0621,parcel,2024-09-15 07:15:00,12,east,east,low,71.86,app,0,dl00876,d161,v035,h04,2024-09-15 07:47:00,2024-09-15 19:49:21.706357,ontime,5.01,0,0,4.72,14.22,1,1.0,2.0,8.38
o00610,c0635,passenger,2024-07-21 18:29:00,24,south,riverside,medium,169.63,api,0,dl00244,d024,v077,h03,2024-07-21 19:36:00,2024-07-22 17:48:27.423191,ontime,6.55,0,0,4.87,10.1,1,0.0,0.0,0.0
o00611,c0374,retail,2025-07-29 07:56:00,2,west,west,low,132.01,app,0,dl00018,d011,v001,h01,2025-07-29 10:52:00,2025-07-29 09:54:19.874248,ontime,13.67,0,0,4.46,16.18,1,0.0,0.0,0.0
o00612,c0169,retail,2025-05-19 18:58:00,4,west,east,critical,60.06,phone,0,dl00142,d158,v016,h08,2025-05-19 20:32:00,2025-05-20 00:33:51.964249,ontime,4.04,2,0,3.27,15.78,1,0.0,0.0,0.0
o00613,c0650,retail,2025-12-02 22:03:00,4,airport,central,low,84.48,app,0,dl00477,d162,v002,h03,2025-12-02 22:57:00,2025-12-03 10:47:11.610255,delayed,25.16,1,0,4.04,23.03,1,0.0,0.0,0.0
o00614,c0393,passenger,2025-02-05 21:50:00,2,west,riverside,medium,259.73,app,0,dl00346,d097,v060,h03,2025-02-06 00:08:00,2025-02-05 23:06:08.578620,ontime,15.26,1,0,3.93,14.52,1,0.0,0.0,0.0
o00615,c0295,parcel,2025-02-08 20:43:00,1,west,west,high,44.37,app,0,dl00417,d054,v085,h04,2025-02-08 21:37:00,2025-02-08 23:17:10.791004,ontime,13.05,0,0,4.08,18.58,1,0.0,0.0,0.0
o00617,c0352,medical,2024-03-30 07:41:00,1,central,riverside,medium,77.56,web,0,dl00385,d123,v086,h08,2024-03-30 09:37:00,2024-03-30 08:15:11.016084,ontime,17.51,1,0,4.44,14.04,1,0.0,0.0,0.0
o00618,c0581,parcel,2025-11-19 10:42:00,12,central,south,medium,41.64,app,0,dl00384,d017,v054,h05,2025-11-19 13:06:00,2025-11-20 14:27:52.039382,failed,14.52,4,0,2.82,10.94,1,1.0,12.0,24.38
o00619,c0268,retail,2025-09-01 13:50:00,1,central,north,medium,86.7,app,0,dl00515,d130,v005,h04,2025-09-01 14:52:00,2025-09-02 00:12:38.168449,failed,17.55,3,1,3.24,21.0,1,0.0,0.0,0.0
o00620,c0467,retail,2024-11-08 00:19:00,2,south,west,low,27.57,app,0,dl00108,d084,v009,h06,2024-11-08 01:38:00,2024-11-08 03:02:54.779512,ontime,13.73,1,0,4.73,17.52,1,0.0,0.0,0.0
o00621,c0026,parcel,2025-05-15 19:01:00,12,airport,airport,medium,103.8,app,0,dl00715,d148,v098,h02,2025-05-15 19:44:00,2025-05-16 16:03:00.808189,delayed,37.21,2,0,4.05,18.77,1,1.0,8.0,9.16
o00622,c0439,passenger,2024-04-23 15:26:00,24,central,central,high,48.84,phone,0,dl00496,d142,v102,h02,2024-04-23 18:22:00,2024-04-24 16:12:08.253404,ontime,7.97,2,0,4.18,11.59,1,0.0,0.0,0.0
o00624,c0117,passenger,2025-04-13 04:21:00,24,west,ctr,medium,25.82,web,0,dl00161,d055,v098,h01,2025-04-13 04:37:00,2025-04-14 05:10:40.320423,ontime,16.98,0,0,4.28,11.8,1,0.0,0.0,0.0
o00625,c0376,business,2025-07-12 06:05:00,24,west,south,medium,77.48,phone,1,dl00706,d164,v117,h08,2025-07-12 06:16:00,2025-07-13 05:40:23.019020,ontime,15.14,0,0,4.37,11.27,1,0.0,0.0,0.0
o00627,c0114,parcel,2025-04-22 19:02:00,6,central,central,medium,67.07,web,1,dl00615,d074,v069,h08,2025-04-22 20:08:00,2025-04-23 12:23:08.535650,delayed,7.97,2,0,4.04,13.12,1,0.0,0.0,0.0
o00628,c0056,passenger,2024-10-26 10:05:00,12,riverside,north,medium,52.85,app,1,dl00790,d170,v039,h08,2024-10-26 12:51:00,2024-10-27 03:56:55.676864,delayed,12.25,0,1,3.68,5.21,1,2.0,4.5,21.03
o00629,c0368,retail,2024-10-04 05:44:00,6,riverside,south,low,55.3,app,1,dl00878,d164,v016,h06,2024-10-04 07:36:00,2024-10-04 09:57:13.852551,ontime,5.77,0,0,4.7,10.43,1,1.0,3.0,22.87
o00630,c0369,retail,2025-03-28 13:42:00,2,central,ctr,low,86.61,app,0,dl00087,d034,v099,h07,2025-03-28 15:08:00,2025-03-28 15:28:40.004969,ontime,17.98,0,0,4.11,13.23,1,0.0,0.0,0.0
o00631,c0574,business,2025-07-05 07:07:00,2,south,riverside,low,47.21,app,0,dl00098,d004,v072,h07,2025-07-05 09:16:00,2025-07-05 15:47:44.173074,failed,3.86,1,0,4.43,15.58,1,0.0,0.0,0.0
o00632,c0611,passenger,2024-08-09 21:40:00,1,central,central,high,33.21,web,1,dl00881,d127,v032,h01,2024-08-09 22:03:00,2024-08-10 04:52:23.207494,delayed,12.77,5,1,3.32,11.86,1,1.0,3.0,32.8
o00633,c0235,passenger,2024-02-12 12:52:00,2,airport,central,low,79.57,app,0,dl00848,d080,v091,h08,2024-02-12 13:23:00,2024-02-12 14:55:42.792793,ontime,20.03,3,0,3.93,10.97,1,0.0,0.0,0.0
o00634,c0536,parcel,2024-07-07 12:17:00,4,east,south,medium,171.58,app,0,dl00206,d045,v107,h02,2024-07-07 14:19:00,2024-07-07 17:45:48.033486,ontime,17.47,1,0,4.49,15.56,1,0.0,0.0,0.0
o00635,c0314,parcel,2024-12-06 04:23:00,2,central,north,low,73.66,app,0,dl00061,d083,v059,h08,2024-12-06 06:18:00,2024-12-06 05:02:21.529834,ontime,10.51,1,0,3.8,10.6,1,0.0,0.0,0.0
o00636,c0208,medical,2024-06-20 07:22:00,4,west,north,medium,134.63,app,1,dl00288,d004,v064,h03,2024-06-20 10:05:00,2024-06-20 21:12:47.425266,delayed,14.61,0,0,1.0,15.39,1,1.0,6.0,23.97
o00638,c0257,passenger,2025-05-26 10:56:00,6,west,west,medium,54.63,app,0,dl00729,d004,v060,h04,2025-05-26 13:22:00,2025-05-26 17:18:46.459421,ontime,5.33,1,0,4.2,9.65,1,0.0,0.0,0.0
o00639,c0480,medical,2025-06-02 19:12:00,2,central,north,medium,141.93,web,0,dl00003,d006,v049,h02,2025-06-02 20:39:00,2025-06-02 21:45:32.366770,ontime,7.92,0,0,4.98,8.51,1,0.0,0.0,0.0
o00642,c0329,retail,2024-06-28 03:15:00,4,riverside,airport,high,24.55,nan,0,dl00620,d117,v098,h04,2024-06-28 03:31:00,2024-06-28 06:36:27.337495,ontime,11.79,0,0,5.0,14.82,1,0.0,0.0,0.0
o00643,c0349,parcel,2025-04-10 18:51:00,1,airport,riverside,low,181.69,web,1,dl00158,d031,v072,h08,2025-04-10 19:05:00,2025-04-11 00:26:34.021654,delayed,29.34,3,0,3.8,15.45,1,0.0,0.0,0.0
o00644,c0084,business,2025-11-03 08:47:00,6,east,airport,high,6.28,app,0,dl00739,d087,v078,h08,2025-11-03 10:33:00,2025-11-04 00:52:43.389587,delayed,7.6,1,0,3.28,15.7,1,1.0,4.0,32.45
o00645,c0517,passenger,2024-12-26 21:06:00,6,south,central,medium,82.91,api,0,dl00918,d097,v086,h08,2024-12-26 21:17:00,2024-12-27 04:43:50.631471,ontime,10.63,1,0,4.21,10.43,1,1.0,14.0,58.16
o00649,c0361,parcel,2025-03-02 02:32:00,4,east,riverside,low,30.88,app,0,dl00389,d054,v065,h01,2025-03-02 03:12:00,2025-03-02 07:50:19.231032,ontime,12.41,1,0,4.57,12.55,1,0.0,0.0,0.0
o00650,c0206,parcel,2025-09-30 10:28:00,6,riverside,airport,low,39.65,app,0,dl00870,d078,v110,h03,2025-09-30 12:39:00,2025-09-30 14:21:55.742656,ontime,24.94,2,0,3.8,14.11,1,1.0,5.0,0.0
o00651,c0345,parcel,2024-09-29 09:23:00,6,south,south,high,7.14,app,0,dl00673,d125,v047,h03,2024-09-29 10:51:00,2024-09-29 14:22:58.189576,ontime,13.26,0,0,4.71,11.92,1,0.0,0.0,0.0
o00652,c0331,retail,2024-11-08 21:45:00,4,south,west,medium,35.54,app,0,dl00036,d158,v106,h06,2024-11-08 22:14:00,2024-11-09 04:09:12.967657,ontime,15.77,1,0,4.35,13.68,1,1.0,4.0,18.405
o00654,c0617,parcel,2025-06-18 21:03:00,24,ctr,airport,high,47.22,app,0,dl00359,d068,v057,h01,2025-06-18 22:44:00,2025-06-20 08:19:56.137076,delayed,18.71,1,1,2.94,15.84,1,1.0,4.0,11.64
o00655,c0590,passenger,2025-11-01 15:31:00,4,south,east,low,52.51,phone,0,dl00823,d104,v114,h08,2025-11-01 16:20:00,2025-11-02 05:35:54.325407,failed,9.55,1,0,1.91,8.94,1,0.0,0.0,0.0
o00656,c0211,parcel,2025-01-07 22:01:00,6,west,north,high,82.24,web,0,dl00140,d079,v050,h06,2025-01-08 00:27:00,2025-01-08 08:59:38.123736,delayed,15.69,0,1,2.23,11.96,1,0.0,0.0,0.0
o00657,c0135,passenger,2024-02-28 21:07:00,6,south,central,low,155.89,app,0,dl00088,d088,v043,h04,2024-02-28 23:43:00,2024-02-29 03:16:11.448581,ontime,5.99,0,0,4.43,2.5,1,0.0,0.0,0.0
o00658,c0533,retail,2025-07-24 12:28:00,12,north,north,medium,68.43,app,0,dl00432,d119,v011,h05,2025-07-24 13:29:00,2025-07-25 06:07:11.345733,failed,14.42,0,0,4.06,19.62,1,0.0,0.0,0.0
o00659,c0002,retail,2024-11-14 16:57:00,12,south,north,low,135.53,api,0,dl00337,d116,v100,h06,2024-11-14 19:53:00,2024-11-15 05:59:09.777871,ontime,23.37,1,0,4.48,14.95,1,0.0,0.0,0.0
o00660,c0288,passenger,2024-06-04 23:38:00,4,central,airport,high,27.65,web,1,dl00118,d143,v004,h01,2024-06-05 01:27:00,2024-06-05 16:05:09.661481,failed,11.45,3,0,2.16,8.94,1,0.0,0.0,0.0
o00665,c0522,passenger,2024-02-17 12:11:00,4,west,central,low,176.48,app,1,dl00267,d090,v015,h08,2024-02-17 14:27:00,2024-02-17 16:12:15.501233,ontime,7.98,1,0,4.96,8.83,1,0.0,0.0,0.0
o00666,c0001,parcel,2025-08-26 20:17:00,24,airport,central,low,185.32,app,0,dl00323,d011,v107,h04,2025-08-26 20:36:00,2025-08-27 21:37:46.153565,ontime,24.58,3,0,4.21,18.25,1,1.0,4.0,0.0
o00668,c0649,parcel,2025-07-11 00:26:00,6,airport,north,medium,135.89,app,0,dl00145,d155,v081,h06,2025-07-11 00:42:00,2025-07-11 05:33:45.592088,ontime,29.37,2,0,3.95,18.72,1,0.0,0.0,0.0
o00669,c0529,parcel,2025-07-15 13:41:00,12,north,east,critical,80.79,app,0,dl00082,d008,v048,h03,2025-07-15 15:38:00,2025-07-16 00:44:17.490179,ontime,3.98,1,0,4.76,5.86,1,0.0,0.0,0.0
o00670,c0305,retail,2024-03-27 21:40:00,4,south,west,high,128.5,app,1,dl00231,d014,v046,h05,2024-03-27 23:40:00,2024-03-28 02:54:39.523324,ontime,13.07,0,0,4.72,3.86,1,0.0,0.0,0.0
o00671,c0111,retail,2025-01-24 15:45:00,1,north,north,medium,118.56,phone,0,dl00398,d106,v099,h05,2025-01-24 17:36:00,2025-01-24 23:28:38.031355,delayed,1.2,1,0,3.08,9.73,1,0.0,0.0,0.0
o00672,c0567,retail,2025-01-03 22:57:00,24,airport,riverside,high,20.28,web,0,dl00897,d084,v043,h07,2025-01-04 00:01:00,2025-01-04 23:54:43.323541,ontime,33.64,2,0,4.06,29.43,1,0.0,0.0,0.0
o00674,c0235,passenger,2025-08-11 15:52:00,2,central,east,medium,65.56,web,0,dl00657,d145,v072,h01,2025-08-11 17:47:00,2025-08-12 09:13:33.120017,failed,14.98,2,0,1.95,17.49,1,0.0,0.0,0.0
o00675,c0445,business,2024-02-19 17:22:00,24,riverside,north,low,47.44,app,0,dl00885,d126,v073,h06,2024-02-19 20:14:00,2024-02-20 19:38:10.153872,ontime,15.92,0,0,4.37,16.87,1,1.0,14.0,37.15
o00679,c0244,medical,2024-11-15 01:37:00,24,west,south,high,74.53,web,0,dl00504,d023,v098,h08,2024-11-15 04:30:00,2024-11-16 02:36:46.022359,ontime,6.55,1,0,5.0,12.11,1,0.0,0.0,0.0
o00682,c0529,retail,2024-10-05 09:57:00,2,north,ctr,low,97.9,phone,0,dl00538,d141,v015,h07,2024-10-05 12:07:00,2024-10-05 20:38:02.796068,delayed,8.55,0,1,2.66,3.46,1,1.0,22.0,34.84
o00683,c0375,medical,2025-05-01 06:39:00,6,east,airport,medium,114.16,nan,0,dl00524,d130,v005,h07,2025-05-01 08:21:00,2025-05-01 15:11:37.139494,ontime,16.66,2,0,4.83,17.68,1,0.0,0.0,0.0
o00684,c0064,parcel,2024-11-24 14:25:00,24,central,airport,high,81.01,app,0,dl00405,d052,v116,h01,2024-11-24 16:21:00,2024-11-25 13:22:50.972127,ontime,12.83,0,0,4.04,16.99,1,0.0,0.0,0.0
o00686,c0476,retail,2025-01-05 12:20:00,6,east,south,medium,72.67,web,0,dl00920,d133,v034,h03,2025-01-05 15:05:00,2025-01-06 12:10:59.396753,failed,5.08,1,1,3.09,4.15,1,1.0,4.0,21.23
o00688,c0332,passenger,2024-04-25 06:59:00,6,north,west,high,38.09,phone,0,dl00132,d058,v061,h03,2024-04-25 08:29:00,2024-04-25 16:02:10.123558,ontime,19.79,0,0,4.62,5.66,1,0.0,0.0,0.0
o00689,c0349,passenger,2025-09-29 14:32:00,4,riverside,riverside,medium,6.04,app,1,dl00741,d113,v091,h01,2025-09-29 16:16:00,2025-09-29 22:27:15.676429,delayed,15.66,1,0,1.65,8.71,1,0.0,0.0,0.0
o00691,c0532,retail,2024-11-18 01:09:00,12,north,east,high,231.13,app,0,dl00802,d092,v086,h08,2024-11-18 03:56:00,2024-11-18 14:22:24.207063,ontime,11.27,0,0,3.79,9.97,1,0.0,0.0,0.0
o00693,c0199,retail,2025-11-08 17:54:00,2,airport,airport,medium,115.09,app,0,dl00574,d048,v016,h05,2025-11-08 19:41:00,2025-11-09 11:16:21.047564,failed,24.31,1,0,4.63,16.24,1,0.0,0.0,0.0
o00695,c0006,passenger,2024-03-19 08:25:00,6,south,east,low,92.36,app,0,dl00627,d142,v108,h06,2024-03-19 10:09:00,2024-03-19 13:51:55.023221,ontime,10.41,0,0,4.25,17.46,1,0.0,0.0,0.0
o00697,c0454,medical,2025-02-09 16:51:00,6,east,west,medium,7.69,api,0,dl00275,d002,v012,h07,2025-02-09 18:46:00,2025-02-09 23:36:15.049502,ontime,1.96,0,0,4.25,8.32,1,0.0,0.0,0.0
o00698,c0550,medical,2024-10-22 20:07:00,2,south,central,high,179.24,app,0,dl00056,d137,v081,h08,2024-10-22 21:45:00,2024-10-22 22:00:19.303026,ontime,13.46,2,0,4.01,6.52,1,0.0,0.0,0.0
o00699,c0310,medical,2024-09-22 14:49:00,12,south,riverside,medium,202.46,web,0,dl00307,d089,v021,h03,2024-09-22 15:57:00,2024-09-23 01:06:05.325869,ontime,11.84,1,0,3.9,12.44,1,0.0,0.0,0.0
o00700,c0443,passenger,2024-01-13 01:34:00,4,west,west,medium,110.49,phone,0,dl00917,d077,v102,h05,2024-01-13 04:19:00,2024-01-13 07:59:11.863044,ontime,12.76,0,0,4.06,9.47,1,0.0,0.0,0.0
o00701,c0021,parcel,2025-12-15 18:19:00,4,east,riverside,medium,19.97,app,0,dl00490,d039,v035,h04,2025-12-15 21:19:00,2025-12-16 19:49:17.202716,failed,1.65,1,0,4.24,10.31,1,0.0,0.0,0.0
o00702,c0228,retail,2024-12-28 19:23:00,4,east,riverside,critical,77.66,app,0,dl00556,d070,v030,h07,2024-12-28 22:07:00,2024-12-28 23:26:56.318304,ontime,5.03,0,0,3.91,8.15,1,1.0,1.0,19.24
o00704,c0031,retail,2024-03-12 17:06:00,4,north,north,high,141.29,phone,0,dl00414,d002,v083,h02,2024-03-12 18:01:00,2024-03-12 20:55:25.078529,ontime,8.47,1,0,5.0,14.75,1,0.0,0.0,0.0
o00705,c0013,parcel,2025-09-09 21:53:00,6,north,riverside,high,118.52,app,0,dl00138,d019,v071,h04,2025-09-09 22:58:00,2025-09-10 05:00:03.368430,ontime,11.23,2,0,4.75,15.22,1,0.0,0.0,0.0
o00707,c0156,parcel,2024-11-10 05:41:00,4,central,east,medium,95.62,app,0,dl00646,d023,v100,h06,2024-11-10 06:33:00,2024-11-10 10:57:20.611848,ontime,8.31,0,0,4.38,4.79,1,0.0,0.0,0.0
o00709,c0369,medical,2025-12-09 03:49:00,12,north,airport,critical,49.66,app,0,dl00554,d117,v086,h04,2025-12-09 04:47:00,2025-12-09 15:45:16.170978,ontime,11.59,1,0,4.69,14.76,1,1.0,1.0,32.02
o00710,c0322,passenger,2025-02-17 12:53:00,6,south,south,low,91.43,web,0,dl00363,d069,v090,h07,2025-02-17 14:58:00,2025-02-17 20:44:29.402310,ontime,19.08,1,0,5.0,17.76,1,0.0,0.0,0.0
o00711,c0412,passenger,2024-12-15 12:25:00,2,south,south,high,69.11,web,0,dl00317,d105,v106,h06,2024-12-15 15:16:00,2024-12-15 16:55:42.081483,ontime,13.76,1,0,4.67,13.99,1,1.0,3.0,0.0
o00712,c0512,passenger,2025-05-26 10:22:00,2,north,west,high,105.64,phone,1,dl00833,d169,v106,h04,2025-05-26 11:52:00,2025-05-26 14:09:55.922884,ontime,16.28,0,0,4.22,17.55,1,0.0,0.0,0.0
o00713,c0316,medical,2024-07-09 22:55:00,6,south,north,low,48.38,phone,0,dl00252,d109,v001,h05,2024-07-10 01:06:00,2024-07-10 05:10:04.532246,ontime,11.34,0,0,4.06,10.82,1,0.0,0.0,0.0
o00714,c0456,passenger,2024-05-26 17:47:00,24,south,north,low,187.87,app,0,dl00523,d026,v076,h01,2024-05-26 19:04:00,2024-05-27 15:57:10.253711,ontime,2.39,1,0,4.12,8.78,1,0.0,0.0,0.0
o00715,c0477,medical,2025-06-17 13:42:00,6,riverside,north,critical,125.92,app,0,dl00871,d037,v047,h01,2025-06-17 16:20:00,2025-06-17 21:03:48.121999,ontime,9.43,0,0,4.03,16.6,1,1.0,9.0,4.01
o00716,c0072,passenger,2024-10-22 04:13:00,6,east,north,medium,5.92,app,0,dl00081,d166,v056,h04,2024-10-22 06:38:00,2024-10-22 19:18:42.594052,delayed,9.77,1,1,3.58,12.68,1,0.0,0.0,0.0
o00717,c0508,retail,2024-12-12 21:04:00,4,east,south,low,72.1,web,0,dl00924,d155,v027,h01,2024-12-12 23:23:00,2024-12-13 02:04:50.318852,ontime,15.39,0,0,4.6,15.3,1,1.0,3.0,16.43
o00718,c0533,passenger,2025-02-27 02:32:00,2,west,airport,low,144.45,phone,0,dl00394,d145,v079,h02,2025-02-27 04:58:00,2025-02-27 07:05:30.365586,ontime,15.43,0,0,4.14,8.78,1,0.0,0.0,0.0
o00719,c0395,passenger,2024-01-04 18:42:00,2,west,central,low,11.54,web,0,dl00509,d116,v086,h01,2024-01-04 19:33:00,2024-01-05 05:38:11.606195,delayed,16.37,0,0,1.0,11.37,1,0.0,0.0,0.0
o00720,c0140,business,2024-08-29 18:27:00,2,airport,airport,high,111.88,app,0,dl00406,d126,v006,h01,2024-08-29 21:02:00,2024-08-29 20:33:10.585204,ontime,29.85,1,0,5.0,15.78,1,2.0,10.0,26.015
o00723,c0075,passenger,2024-05-15 04:14:00,1,north,central,low,94.32,app,0,dl00029,d126,v086,h07,2024-05-15 06:49:00,2024-05-15 04:38:00.000000,ontime,9.43,1,0,3.72,8.72,1,0.0,0.0,0.0
o00724,c0317,passenger,2025-11-18 07:32:00,4,airport,north,low,98.05,app,0,dl00894,d094,v120,h06,2025-11-18 10:15:00,2025-11-18 22:57:13.153771,delayed,25.57,0,0,2.58,20.64,1,0.0,0.0,0.0
o00725,c0153,passenger,2024-05-07 09:57:00,12,east,west,medium,61.87,app,0,dl00014,d102,v008,h05,2024-05-07 12:40:00,2024-05-07 20:50:43.795700,ontime,16.46,0,0,3.67,11.74,1,0.0,0.0,0.0
o00726,c0284,retail,2024-02-04 23:52:00,4,airport,airport,medium,59.57,web,0,dl00785,d099,v031,h01,2024-02-05 00:29:00,2024-02-05 02:55:03.780804,ontime,18.6,1,0,4.22,17.03,1,0.0,0.0,0.0
o00727,c0499,business,2025-10-26 12:56:00,2,south,south,medium,85.0,app,0,dl00038,d096,v002,h02,2025-10-26 15:31:00,2025-10-26 16:43:11.478296,failed,8.82,2,0,3.43,13.21,1,0.0,0.0,0.0
o00728,c0610,parcel,2024-10-21 04:41:00,24,south,riverside,low,50.95,app,0,dl00713,d044,v039,h03,2024-10-21 06:15:00,2024-10-22 04:27:26.219534,ontime,21.4,0,0,4.63,26.99,1,0.0,0.0,0.0
o00730,c0353,retail,2025-09-19 08:45:00,1,east,east,high,112.07,api,0,dl00901,d099,v067,h05,2025-09-19 11:31:00,2025-09-19 09:28:50.058935,ontime,13.94,1,0,3.7,13.05,1,0.0,0.0,0.0
o00732,c0579,passenger,2025-06-05 08:38:00,4,east,central,medium,165.97,phone,0,dl00736,d123,v100,h02,2025-06-05 11:32:00,2025-06-06 04:00:13.299805,failed,13.5,0,0,2.19,13.81,1,0.0,0.0,0.0
o00733,c0609,passenger,2024-08-06 07:19:00,6,airport,west,medium,161.44,phone,0,dl00841,d006,v068,h02,2024-08-06 08:40:00,2024-08-06 11:32:19.398363,ontime,15.77,1,0,3.39,11.44,1,0.0,0.0,0.0
o00736,c0390,parcel,2024-01-24 22:33:00,12,central,east,medium,78.13,app,0,dl00092,d105,v016,h01,2024-01-25 00:39:00,2024-01-25 10:47:51.400345,ontime,7.66,1,0,4.72,8.17,1,1.0,3.0,23.87
o00737,c0368,retail,2024-03-14 03:53:00,2,central,central,medium,117.82,web,1,dl00431,d164,v082,h01,2024-03-14 04:04:00,2024-03-14 04:29:01.839885,ontime,10.56,1,0,4.7,16.33,1,2.0,7.5,4.085
o00738,c0354,retail,2024-11-28 06:00:00,2,airport,west,high,66.54,app,1,dl00429,d030,v021,h07,2024-11-28 07:27:00,2024-11-28 18:58:36.387688,delayed,41.94,3,1,2.92,21.55,1,0.0,0.0,0.0
o00739,c0144,passenger,2025-04-13 20:48:00,12,south,north,low,76.04,phone,0,dl00188,d008,v075,h08,2025-04-13 23:14:00,2025-04-14 09:05:27.436648,ontime,5.37,0,0,5.0,5.73,1,0.0,0.0,0.0
o00740,c0151,medical,2024-05-22 14:17:00,4,east,east,medium,67.9,web,1,dl00223,d155,v085,h08,2024-05-22 15:11:00,2024-05-22 20:28:55.835439,delayed,12.99,0,0,3.19,12.3,1,0.0,0.0,0.0
o00741,c0552,retail,2025-05-30 01:28:00,6,airport,north,low,72.44,app,1,dl00748,d156,v119,h04,2025-05-30 02:47:00,2025-05-30 16:13:17.676946,delayed,32.739999999999995,1,0,4.04,16.92,1,1.0,10.0,25.09
o00742,c0017,passenger,2025-08-27 17:38:00,12,airport,west,critical,45.26,app,0,dl00721,d086,v017,h04,2025-08-27 17:58:00,2025-08-28 08:37:04.718105,delayed,29.21,1,0,3.51,23.07,1,0.0,0.0,0.0
o00744,c0146,retail,2025-04-23 03:30:00,6,east,riverside,low,33.49,api,1,dl00950,d024,v014,h02,2025-04-23 05:31:00,2025-04-23 09:48:21.154957,ontime,15.82,0,0,3.8,16.73,1,1.0,9.0,30.4
o00746,c0014,medical,2024-12-14 10:33:00,1,north,riverside,low,73.76,web,0,dl00562,d128,v113,h08,2024-12-14 10:47:00,2024-12-14 15:16:25.399886,ontime,13.59,0,0,3.98,10.51,1,0.0,0.0,0.0
o00747,c0264,retail,2025-08-05 07:13:00,2,east,south,medium,122.21,app,0,dl00656,d134,v089,h03,2025-08-05 09:12:00,2025-08-05 09:00:15.156688,ontime,15.27,0,0,4.04,12.29,1,0.0,0.0,0.0
o00748,c0412,parcel,2025-07-23 06:18:00,24,west,south,low,41.63,api,0,dl00732,d024,v076,h01,2025-07-23 06:45:00,2025-07-24 15:06:33.826133,failed,11.16,1,0,3.55,15.34,1,0.0,0.0,0.0
o00749,c0196,retail,2025-08-14 17:45:00,6,east,riverside,low,47.61,app,0,dl00638,d091,v045,h05,2025-08-14 20:13:00,2025-08-15 07:31:38.980161,delayed,14.19,0,0,4.22,10.35,1,0.0,0.0,0.0
o00750,c0368,retail,2024-02-01 07:49:00,6,north,south,low,62.8,phone,1,dl00041,d100,v057,h08,2024-02-01 08:58:00,2024-02-01 19:53:37.396269,failed,15.88,3,1,2.94,13.19,1,1.0,16.0,46.47
o00751,c0282,business,2024-06-26 00:51:00,4,north,west,medium,152.61,phone,0,dl00623,d166,v120,h03,2024-06-26 03:25:00,2024-06-26 07:03:25.132007,ontime,9.76,2,0,3.82,11.28,1,2.0,3.0,23.345
o00753,c0369,parcel,2025-01-18 02:40:00,2,airport,riverside,high,176.31,web,0,dl00598,d056,v032,h02,2025-01-18 05:04:00,2025-01-18 06:33:32.191118,ontime,40.68,1,0,4.66,18.96,1,1.0,6.0,3.44
o00754,c0479,parcel,2024-10-07 23:05:00,4,central,airport,medium,65.19,app,0,dl00348,d098,v062,h01,2024-10-07 23:24:00,2024-10-08 16:07:55.556410,delayed,2.21,4,0,2.89,13.34,1,0.0,0.0,0.0
o00755,c0014,passenger,2025-08-21 03:25:00,6,south,south,high,25.11,app,0,dl00191,d161,v006,h08,2025-08-21 05:02:00,2025-08-21 12:04:57.236329,ontime,13.55,0,0,3.48,21.6,1,0.0,0.0,0.0
